id,date,message,sender_id,views,time_of_day,post_hour,channel_name
2079,2024-05-13 12:58:36+00:00,"“ 20 እናቶች በደም እጦት ሕይወታቸው አልፏል ” - ሚዛን ቴፒ ዩኒቨርሲቲ ሆስፒታል

ከ60 ሺሕ በላይ የሚሆኑ ሕዝቦች የሚገለገሉበት የሚዛን ቴፒ ዩኒቨርሲቲ ቲቺንግ ሆስፒታል ባጋጠመው ከፍተኛ የደም እጥረት ሳቢያ በተለይ እናቶች ሕይወታቸው እያለፈ መሆኑን ሆስፒታሉ ገልጿል።

ላጋጠመው የደም እጥረት ምክንያቱ የደም ባንክ አለመኖር መሆኑን የገለጸው ሆስፒታሉ በዚህም ደም የሚሹ ታካሚዎች ለሕልፈተ ሕይወት እየተዳረጉ መሆኑን አስረድቷል።

የዩኒቨርሲቲው የኮሚዩኒኬሽን ባለሙያ አቶ ኢያሱ ታደሰ ለቲክቫህ ኢትዮጵያና ለሌላ አንድ ሚዲያ በሰጡት ቃል ፣ “ በ6 ወራት ውስጥ በተከሰተው የደም እጦት ሳቢያ 20 እናቶች ሕይወታቸው አልፏል ” ብለዋል።

የደም ባንክ እንዲቋቋም ሆስፒታሉ ለጤና ሚኒስቴር ተደጋጋሚ ጥያቄ ቢያቀርብም ደም ባንኩን ማቋቋም እንዳልተቻለ ገልጸዋል።

በሌላ በኩል ከደም እጥረቱ ባሻገር በሆስፒታሉ በርካታ የወባ ታካሚዎች በመኖራቸው መጨናነቅ እንደፈጠረ፣ ሆስፒታሉ የምርመራ ግብአቶችን ጨምሮ የኦክስጂን እጥረት እንደፈተነው ተመላክቷል።

ለጉዳዩ ምላሽ እንዲሰጡ አንድ የጤና ሚኒስቴር ፒአር ባለሙያ ጉዳዩን ከሰሙ በኋላ፣ “ እኔ የፒአር ባለሙያ ነኝ የሚመለከተውን ነው እንጂ የማገናኝህ መልስ አልሰጥህም ” ያሉ ሲሆን፣ ሌሎች የተቋሙ አካላት ለጊዜው ስልክ ለማንሳት ፈቃደኛ አልሆኑም።",-1001432982009,2178,PM,12,ETHIO-AMERICAN MEDICAL TRAININGS( CPD ) & HEALTH CONSULTANCY CENTER
2078,2024-05-13 11:52:54+00:00,"እንኳን ለዓለም አቀፍ የነርሶች ቀን አደረሳችሁ:: 

ለማይተካው አገልግሎታችሁ እናመሰግናለን።",-1001432982009,2089,AM,11,ETHIO-AMERICAN MEDICAL TRAININGS( CPD ) & HEALTH CONSULTANCY CENTER
2077,2024-05-13 08:13:01+00:00,"💥ዛሬ ይጀምራል  #Online_CPD
#For_All_health_professionals
(Ethio-American-CPD) 

#Title_Pain Management 
ግንቦት 5/2016 ይጀምራል !
➩➩➩➩➩➩➩➩➩➩➩➩➩➩

   📳0965410000  Ekram
   📳 0942404444
   📳 0941404444
   📳 0965412222
   📳 0941038774
   📳 0462124400  
http://T.me/eahci",-1001432982009,2075,AM,08,ETHIO-AMERICAN MEDICAL TRAININGS( CPD ) & HEALTH CONSULTANCY CENTER
2075,2024-05-13 08:05:53+00:00,"💥 3 ቀን ቀረው እንዳያመልጦ (#CPD+Skill)#Ultrasound_Training(#Addis_Ababa_Hawassa(#Discount_For_New_Graduates )

#ግንቦት_11/2016  ጀምሮ ለ 1 ሳምንት ይሰጣል ።(ከክህሎቱ ባሻገር የ15CEU CPD Certificate  እንሰጣለን።)
----------------------------------------
⏩ሰልጣኞች-Medical Doctors , Medical Rad.Technologists , HO, Bsc ,& Msc Midwifery.
⏩አሰልጣኞች-Rad & OBGYN specialists .

✔አዘጋጅ-Ethio-American CPD center in collaboration  Ghandi  hospitals .
#Call & Register 
📞Ekram            0965410000
📞Daye            0941404444
📞Tinbit             0942404444
📞office             0965412222
📞 Office            0462124400
🏃For more info .follow us on telegram :-
t.me/eahci",-1001432982009,20950,AM,08,ETHIO-AMERICAN MEDICAL TRAININGS( CPD ) & HEALTH CONSULTANCY CENTER
2074,2024-05-13 07:47:07+00:00,"#የግርዛት_ስልጠና_Addis_Ababa
#Circumcision_Skill_Training_@Addis Ababa(Adult & Neonates with Ring )  በቀለበትና ያለቀለበት ➥  ግንቦት 11 /2016  ይሰጣል።(15CEU CPD & Skill)
🔶🔶🔶🔶🔶🔶🔶🔶🔶🔶
👉የግርዛት ክህሎት ስልጠና (በቀለበትና ያለቀለበት - Ring /Without Ring-cut ) ስልጠና 
👉አዘጋጅ-Ethio-American  Health Consultancy & CPD Center.
👉ሰልጣኞች-GP,HO,Nurse,Midwif
   📳Ekram 0965410000
   📳0941404444  Daye
   📳  office       0965412222
   📳  Efrata       0942404444
   📳  office       0941038774
   📳  office       0462124400  

👉ማስታወሻ :-የሰልጣኞች ቁጥር 12 ብቻ መሆኑን እየገለፅን ቀድመው  የተመዘገቡ ብቻ የሚስተናገዱ መሆኑን እናሳውቃለን።
👉Circumcision is our Patented & Accredited Course !
:-t.me/eahci",-1001432982009,14485,AM,07,ETHIO-AMERICAN MEDICAL TRAININGS( CPD ) & HEALTH CONSULTANCY CENTER
2073,2024-05-12 12:08:10+00:00,T.me/eahci,-1001432982009,1889,PM,12,ETHIO-AMERICAN MEDICAL TRAININGS( CPD ) & HEALTH CONSULTANCY CENTER
2072,2024-05-12 09:14:45+00:00,"💥#ደሴ_Ultrasound_Training-OB&G
#ግንቦት 11 /2016 ጀምሮ ለ 1 ሳምንት ይሰጣል ።(ከክህሎቱ ባሻገር የ15CEU CPD Certificate  እንሰጣለን።)
---------------------------------------------
⏩ሰልጣኞች-Medical Doctors , Medical Rad.Technologists , HO, Bsc ,& Msc Midwifery.
⏩አሰልጣኞች-Rad & OBGYN specialists .
🚩የስልጠና ቦታ-1. በተመረጡ ሆስፒታሎች
✔አዘጋጅ-Ethio-American CPD center in collaboration with selected hospitals .
Call & Register 
   📞Ekram       0965410000
   📞Dessie     0914711558
   📞Daye    0941404444
   📞Biruk       0965412222 
   📞 Office        0941038774
   📞Office        0462124400
🏃For more info .follow us on telegram :-
t.me/eahci",-1001432982009,6537,AM,09,ETHIO-AMERICAN MEDICAL TRAININGS( CPD ) & HEALTH CONSULTANCY CENTER
2070,2024-05-11 19:54:51+00:00,"#ቴሌግራም_ቻናል_ጥቆማ

በደም ካንሰር ህክምና(Hematology & Onco)  Sub specialist እና በውስጥ ደዌ ህክምና( IM ) ስፔሻሊስትን ዶክተሩን ዶ/ር ዳህላክ ተሾመ ( Asst. Professor )  በመቀላቀል መረጃና ምክርና  ያግኙ 
https://t.me/+I10IF3g7Dw5hNzJk",-1001432982009,2292,PM,19,ETHIO-AMERICAN MEDICAL TRAININGS( CPD ) & HEALTH CONSULTANCY CENTER
2067,2024-05-10 18:15:34+00:00,"To all NMEI applicant
Written exam date: May 12, 2024 (Ginbot 4, 2016EC)
Venue: Medhanialem secondary school
Time: 8:30 AM (2:30 local time)
Check your name and room with the link below 
https://sphmmc.edu.et/2024/05/10/to-all-nmei-applicant/",-1001432982009,2030,PM,18,ETHIO-AMERICAN MEDICAL TRAININGS( CPD ) & HEALTH CONSULTANCY CENTER
2065,2024-05-10 10:08:43+00:00,"💥#Hawassa_&_Dilla_የግርዛት_ስልጠና
#Circumcision_Skill_Training_@Hawassa and Dilla  (Adult & Neonates with Ring )  በቀለበትና ያለቀለበት ➥  #ግንቦት 11 /2016 ይሰጣል።(15CEU CPD & Skill)
🔶🔶🔶🔶🔶🔶🔶🔶🔶🔶
👉የግርዛት ክህሎት ስልጠና (በቀለበትና ያለቀለበት - Ring /Without Ring-cut ) ስልጠና 

👉አዘጋጅ-Ethio-American  Health Consultancy & CPD Center.
👉ሰልጣኞች-GP,HO,Nurse,Midwife

   📳0941404444  Daye
  📱0965410000 Ekram
   📳  office       0965412222
   📳  office       0462124400  

👉ማስታወሻ :-የሰልጣኞች ቁጥር 12 ብቻ መሆኑን እየገለፅን ቀድመው  የተመዘገቡ ብቻ የሚስተናገዱ መሆኑን እናሳውቃለን።
👉Circumcision is our Patented & Accredited Course !
:-t.me/eahci",-1001432982009,13300,AM,10,ETHIO-AMERICAN MEDICAL TRAININGS( CPD ) & HEALTH CONSULTANCY CENTER
2063,2024-05-10 07:41:04+00:00,"💥ሰኞ ይጀምራል  #Online_CPD
#For_All_health_professionals
(Ethio-American-CPD) 

#Title_Pain Management 
ግንቦት 5/2016 ይጀምራል !
➩➩➩➩➩➩➩➩➩➩➩➩➩➩

   📳0965410000  Ekram
   📳 0942404444
   📳 0941404444
   📳 0965412222
   📳 0941038774
   📳 0462124400  
http://T.me/eahci",-1001432982009,7990,AM,07,ETHIO-AMERICAN MEDICAL TRAININGS( CPD ) & HEALTH CONSULTANCY CENTER
2062,2024-05-08 09:23:35+00:00,"#እሁድ_ይጀምራል_Ultrasound_Training(#Addis_Ababa_Hawassa#Discount_For_New Graduates )

#ግንቦት_4/2016  ጀምሮ ለ 1 ሳምንት ይሰጣል ።(ከክህሎቱ ባሻገር የ15CEU CPD Certificate  እንሰጣለን።)
----------------------------------------
⏩ሰልጣኞች-Medical Doctors , Medical Rad.Technologists , HO, Bsc ,& Msc Midwifery.
⏩አሰልጣኞች-Rad & OBGYN specialists .

✔አዘጋጅ-Ethio-American CPD center in collaboration  Ghandi  hospitals .
#Call & Register 
📞Ekram            0965410000
📞Daye            0941404444
📞Tinbit             0942404444
📞office             0965412222
📞 Office            0462124400
🏃For more info .follow us on telegram :-
t.me/eahci",-1001432982009,13513,AM,09,ETHIO-AMERICAN MEDICAL TRAININGS( CPD ) & HEALTH CONSULTANCY CENTER
2061,2024-05-07 07:47:01+00:00,"#Addis_Ababa , #Hawassa
#Ultrasound_Training(#Discount for new graduates )

#ግንቦት_4/2016  ጀምሮ ለ 1 ሳምንት ይሰጣል ።(ከክህሎቱ ባሻገር የ15CEU CPD Certificate  እንሰጣለን።)
----------------------------------------
⏩ሰልጣኞች-Medical Doctors , Medical Rad.Technologists , HO, Bsc ,& Msc Midwifery.
⏩አሰልጣኞች-Rad & OBGYN specialists .

✔አዘጋጅ-Ethio-American CPD center in collaboration  Ghandi  hospitals .
#Call & Register 
📞Ekram            0965410000
📞Daye            0941404444
📞Tinbit             0942404444
📞office             0965412222
📞 Office            0462124400
🏃For more info .follow us on telegram :-
t.me/eahci",-1001432982009,1707,AM,07,ETHIO-AMERICAN MEDICAL TRAININGS( CPD ) & HEALTH CONSULTANCY CENTER
2060,2024-05-07 07:46:17+00:00,"💥 #Online_CPD
#For_All_health_professionals
(Ethio-American-CPD) 

#Title_Pain Management 
ግንቦት 2/2016 ይጀምራል !
➩➩➩➩➩➩➩➩➩➩➩➩➩➩

   📳0965410000  Ekram
   📳 0942404444
   📳 0941404444
   📳 0965412222
   📳 0941038774
   📳 0462124400  
http://T.me/eahci",-1001432982009,5339,AM,07,ETHIO-AMERICAN MEDICAL TRAININGS( CPD ) & HEALTH CONSULTANCY CENTER
2059,2024-05-06 11:20:19+00:00,"💥#የሞያ_ፈቃድ_በቅርቡ_ለምታሳድሱ(#ሰኞ_ይጀምራል )
✔️#Title_Integrated Emergency Medicine 

#ሚያዝያ 28 /2016 ጀምሮ  ይሰጣል።
#A.A_Oromia_Amhara_AA_Harari_SNNPR_Sidama_ላላችሁ።
--------------------------------------------
📞0965410000 Ekram 
📞0941404444  Tinbit
📞0965412222  Biruk   
📞0942404444  
📞0462124400  Office 

    🚩Organized By-(Ethio-American CPD center & Health Consultancy.)

🏃We Are Committed To Excellence In Medical Trainings ❗

-join our telegram channel 
T.me/eahci",-1001432982009,1187,AM,11,ETHIO-AMERICAN MEDICAL TRAININGS( CPD ) & HEALTH CONSULTANCY CENTER
2058,2024-05-05 14:57:35+00:00,"💥#የሞያ_ፈቃድ_በቅርቡ_ለምታሳድሱ(#ሰኞ_ይጀምራል )
✔️#Title_Integrated Emergency Medicine 

#ሚያዝያ 29 /2016 ጀምሮ  ይሰጣል።
#A.A_Oromia_Amhara_AA_Harari_SNNPR_Sidama_ላላችሁ።
--------------------------------------------
📞0965410000 Ekram 
📞0941404444  Tinbit
📞0965412222  Biruk   
📞0942404444  
📞0462124400  Office 

    🚩Organized By-(Ethio-American CPD center & Health Consultancy.)

🏃We Are Committed To Excellence In Medical Trainings ❗

-join our telegram channel 
T.me/eahci",-1001432982009,824,PM,14,ETHIO-AMERICAN MEDICAL TRAININGS( CPD ) & HEALTH CONSULTANCY CENTER
2057,2024-05-04 14:32:29+00:00,ለመላው የክርስትና እምነት ተከታዮች -እንኳን አደረሳችሁ ።,-1001432982009,2594,PM,14,ETHIO-AMERICAN MEDICAL TRAININGS( CPD ) & HEALTH CONSULTANCY CENTER
2055,2024-05-03 13:25:03+00:00,"💥#የሞያ_ፈቃድ_በቅርቡ_ለምታሳድሱ(#ሰኞ_ይጀምራል )
✔️#Title_Integrated Emergency Medicine 

#ሚያዝያ 28 /2016 ጀምሮ  ይሰጣል።
#A.A_Oromia_Amhara_AA_Harari_SNNPR_Sidama_ላላችሁ።
--------------------------------------------
📞0965410000 Ekram 
📞0941404444  Tinbit
📞0965412222  Biruk   
📞0942404444  
📞0462124400  Office 

    🚩Organized By-(Ethio-American CPD center & Health Consultancy.)

🏃We Are Committed To Excellence In Medical Trainings ❗

-join our telegram channel 
T.me/eahci",-1001432982009,20071,PM,13,ETHIO-AMERICAN MEDICAL TRAININGS( CPD ) & HEALTH CONSULTANCY CENTER
2053,2024-05-02 22:39:03+00:00,"🕰 Vacancy Announcements(GP)

Organization:Ethio-American Medical Trainings & Health Consultancy PLC

Type - Partime with  Busy schedule 

Minimum Experience:0-1year 
Positions:- Trainer & Training Coordinator  

Education: MD degree (CGPA 3.4 & above ) 

Salary :-Negotiable 

Place-Addis Ababa 

Required No: 02

Deadline: May 8, 2024

How to apply -attach your scanned single PDF CV & degree/tempo only via email  - ethamericancon23@gmail.com",-1001432982009,15805,PM,22,ETHIO-AMERICAN MEDICAL TRAININGS( CPD ) & HEALTH CONSULTANCY CENTER
2052,2024-05-02 20:39:49+00:00,"#ቀጥታ_ከውጭ_በማስመጣት_ሀዋሳ_ላይ_በአስደሳች_ሂሳብ_ይከፋፈላል።

GURO Medical wholesale is A whole sale company located in the beautiful city of Hawassa. Delivers a number of different services ranging from a laboratory reagents , pharmaceuticals , laboratory machines, Ultrasound machines & X rays.

Join  https://t.me/+xnokcH8bgN8xZWU0",-1001432982009,2661,PM,20,ETHIO-AMERICAN MEDICAL TRAININGS( CPD ) & HEALTH CONSULTANCY CENTER
2050,2024-05-02 13:16:47+00:00,"#Addis_Ababa , #Hawassa
#Ultrasound_Training(#Discount for new graduates )

#ግንቦት_4/2016  ጀምሮ ለ 1 ሳምንት ይሰጣል ።(ከክህሎቱ ባሻገር የ15CEU CPD Certificate  እንሰጣለን።)
----------------------------------------
⏩ሰልጣኞች-Medical Doctors , Medical Rad.Technologists , HO, Bsc ,& Msc Midwifery.
⏩አሰልጣኞች-Rad & OBGYN specialists .

✔አዘጋጅ-Ethio-American CPD center in collaboration  Ghandi  hospitals .
#Call & Register 
📞Ekram            0965410000
📞Daye            0941404444
📞Tinbit             0942404444
📞office             0965412222
📞 Office            0462124400
🏃For more info .follow us on telegram :-
t.me/eahci",-1001432982009,39831,PM,13,ETHIO-AMERICAN MEDICAL TRAININGS( CPD ) & HEALTH CONSULTANCY CENTER
2048,2024-05-01 07:23:25+00:00,"በምስሉ የምትመለከቷት እህታችን ዶ/ር ቤቴል ገርማሞ ትባላለች። ከጥቂት አመታት በፊት ከጅማ ዩኒቨርስቲ የህክምና ዶክትሬት ድግሪ ተመርቃ በወላይታ ሶዶ ዩኒቨርቲ በህክምና እና በማስተማር ሲታገለግል ቆይታ በመጨረሻም አዲስ አበባ ዩኒቨርስቲ በመቀላቀል የራዲዮሎጂ ስፔሻሊት ስልጠና ከጨረሰች ገና 3ኛ ወሯ ትዳር ከመሰረተች ደግሞ ገና 2ኛ ወሯ ነው።
   
ዶ/ር ቤቴል የመመረቋን እና የማግባቷን ደስታ ገና ሳታጣጥም እንደቀልድ ለቶንሲል ህመም ምርመራ ለመደረግ በሄደችበት  ያልጠበቀችውን መጥፎ ዜና ተረዳች።
  
ቤቲ  የደም ካንሰር በአይነቱም acute lymphoblastic leukemia የሚባል በፓቶሎጂ ምርመራ ተረጋገጠባት።
የጥቁር አንበሳ ሜዲካል ቦርድ አፋጣኝ የሆነ የመቅኔ ንቅለ ተከላ (Bone Marrow Transplant) ከሀገር ውጭ እንዲደረግላት ወስኗል።
   
የደም ካንሰር ምንም እንኳን አጣዳፊ እና አስደንጋጭ ቢሆንም በጊዜ ከታከመ እና የመቅኔ ንቅለ ተከላ ከተደረገ የመዳን ዕድል ያለው በሽታ በመሆኑ ፣ እናንተ ኢትዮጲያዊያ የዚህችን ምስኪን ሀኪም ህይወት በደጋግ እጆቻችሁ ተባብራችሁ እንድትታደጉ ስንል በፈጣሪ ስም እንለምናችኋለን።
   
ዶ/ር ቤቴል በወላይታ ዞን በዴሳ በምትባል ከተማ ተወልዳ ያደገች እና በቤተሰቦቿ እና በአከባቢው ማህበረሰብ እንደምሳሌ የምትጠቀስ ብርቱ ሴት ናት።

እንደ አብዛኛው ኢትዮጲያዊ ቤተሰቧም ሆነ ባለቤቷ  አቅማቸው እሷን ለማሳከም የሚበቃ አይደለም። ቤቲ የምታገለግላችሁ እናንተ ኢትዮጲያዊያን፣ እናንተ ቤተሰቦቿ ናችሁ እና በፈጣሪ ስም የመልካምነት እጃችሁን ዘርግታችህ የቤቲን ሀዘን የቤተሰቦቿን ድንጋጤ እንድትመለከቱ እንላችኋለን።

CBE- 1000105102384 Bethel Germamo Ganebo

GoFundMe: https://gofund.me/fdc9a0b3

Share",-1001432982009,3300,AM,07,ETHIO-AMERICAN MEDICAL TRAININGS( CPD ) & HEALTH CONSULTANCY CENTER
2047,2024-04-27 09:33:37+00:00,"💥#የሞያ_ፈቃድ_ለማደስ_CPD
✔️#Title_Integrated Emergency Medicine 
# ሚያዝያ 23 /2016 ጀምሮ  ይሰጣል።
#ለጤና_ባለሞያዎች_Oromia_Amhara_AA_Harari_SNNPR_Sidama_ላላችሁ።
--------------------------------------------
📳0941404444  
📳0965412222 
📳0942404444  
📳0462124400
    🚩Organized By-(Ethio-American CPD center & Health Consultancy.)
🏃We Are Committed To Excellence In Medical Trainings ❗
-join our telegram channel 
T.me/eahci",-1001432982009,32384,AM,09,ETHIO-AMERICAN MEDICAL TRAININGS( CPD ) & HEALTH CONSULTANCY CENTER
42084,2024-06-11 06:05:11+00:00,@tenamereja,-1001482558555,893,AM,06,Medical Information- ጤና መረጃ®️🇪🇹
42083,2024-06-11 06:04:41+00:00,"Vacancy Announcement: Radiologist at Harar General Hospital | June 11, 2024

Harar General Hospital is seeking a qualified Radiologist to join its team. This is an excellent opportunity for a motivated and dedicated professional to contribute to the delivery of high-quality healthcare services.

Vacancy Summary:

• Position: Radiologist

• Location: Harar General Hospital

• Salary: Salary to be discussed during the interview process

• Quantity required: 1

• Employment: Permanent

Job Requirements:

• Qualification: Doctor of Medicine (MD) degree or Radiology specialty certificate from a recognized university

• Work Experience: No experience required

• Key Skills:

• Strong clinical and analytical skills

• Ability to work effectively in a team environment

• Excellent communication and interpersonal skills

How to Apply:
Interested and qualified candidates should submit their applications, including a detailed CV and relevant documents, to the contact information provided below.

Contact Information:
Phone: 091 394 2098
Email: abnetiyoo10@gmail.com.
Deadline: June 17,2023

Note: Salary will be discussed during the interview process.
@tenamereja",-1001482558555,775,AM,06,Medical Information- ጤና መረጃ®️🇪🇹
